,ATM,Total,OK,criticidad
3373,C919,1879700.0,OK,
3374,6630,246640.0,Fail,
3375,9435,264880.0,Fail,
3376,9479,284840.0,Fail,
3377,D636,854380.0,OK,
3378,E498,952380.0,OK,
3379,E499,720280.0,OK,
3380,8089,2128600.0,OK,
3381,8093,1347900.0,OK,
3382,1355,505540.0,OK,
3383,6868,945940.0,OK,
3384,6872,645780.0,OK,
3385,C920,1753000.0,OK,
3386,C921,1357100.0,OK,
3387,7961,701900.0,OK,
3388,E500,770320.0,OK,
3389,0306,625600.0,OK,
3390,0310,1129300.0,OK,
3391,A857,877220.0,OK,
3392,E587,880120.0,OK,
3393,C225,636000.0,OK,
3394,5736,861220.0,OK,
3395,9190,364480.0,Fail,
3396,9687,1231740.0,OK,
3397,E035,908120.0,OK,
3398,4413,1719400.0,OK,
3399,4828,662220.0,OK,
3400,D237,303360.0,Fail,
3401,C925,1254900.0,OK,
3402,C003,345200.0,Fail,
3403,D095,579300.0,OK,
3404,0930,459150.0,OK,
3405,0934,627000.0,OK,
3406,0975,1383600.0,OK,
3407,9311,525500.0,Fail,
3408,4651,673840.0,OK,
3409,4652,910600.0,OK,
3410,0312,1173800.0,OK,
3411,B623,1442100.0,OK,
3412,8892,0.0,Fail,C
3413,9158,106260.0,Fail,
3414,D759,312200.0,Fail,
3415,E588,197160.0,Fail,
3416,2074,361000.0,Fail,
3417,5151,1031800.0,OK,
3418,5159,1090700.0,OK,
3419,5165,1101800.0,OK,
3420,4887,1139780.0,OK,
3421,4889,400140.0,Fail,
3422,B175,564500.0,OK,
3423,C120,361380.0,Fail,
3424,8097,1626000.0,OK,
3425,3211,699240.0,OK,
3426,6061,803480.0,OK,
3427,9688,747820.0,OK,
3428,C927,1498700.0,OK,
3429,4253,917140.0,OK,
3430,B885,288020.0,Fail,
3431,D119,373880.0,OK,
3432,E070,712540.0,OK,
3433,C652,1213600.0,OK,
3434,C653,1110800.0,OK,
3435,3759,622080.0,OK,
3436,4601,269120.0,Fail,
3437,5357,707480.0,OK,
3438,C702,696720.0,OK,
3439,E337,795540.0,OK,
3440,E338,750480.0,OK,
3441,B958,852300.0,OK,
3442,B959,1550000.0,OK,
3443,B960,1729900.0,OK,
3444,3522,919740.0,OK,
3445,D653,601960.0,OK,
3446,D654,436080.0,OK,
3447,D909,570920.0,OK,
3448,4331,710500.0,OK,
3449,4343,442000.0,Fail,
3450,C928,1210400.0,OK,
3451,C929,1787000.0,OK,
3452,3770,476540.0,OK,
3453,9266,1315280.0,OK,
3454,9389,532460.0,OK,
3455,9401,279760.0,Fail,
3456,D172,375880.0,Fail,
3457,D173,348100.0,Fail,
3458,B148,589100.0,OK,
3459,B149,1585500.0,OK,
3460,B150,582300.0,Fail,
3461,B151,781300.0,OK,
3462,B638,992040.0,OK,
3463,B674,1030600.0,OK,
3464,D436,922120.0,OK,
3465,D437,780860.0,OK,
3466,D438,671540.0,OK,
3467,8409,2067000.0,OK,
3468,8419,1910500.0,OK,
3469,8424,1954000.0,OK,
3470,6317,937920.0,OK,
3471,6321,915840.0,OK,
3472,9242,129820.0,Fail,
3473,A244,1497300.0,OK,
3474,C930,581700.0,Fail,
3475,C931,1546100.0,OK,
3476,3209,984940.0,OK,
3477,A085,281340.0,Fail,
3478,E806,410840.0,Fail,
3479,1751,1992700.0,OK,
3480,7287,688300.0,OK,
3481,8882,414320.0,OK,
3482,A604,1270300.0,OK,
3483,C227,1261600.0,OK,
3484,C229,1845400.0,OK,
3485,E036,576460.0,OK,
3486,E037,710720.0,OK,
3487,0316,1330800.0,OK,
3488,0322,1234000.0,OK,
3489,9689,813100.0,OK,
3490,A410,262020.0,Fail,
3491,E589,979860.0,OK,
3492,E590,641160.0,OK,
3493,9384,1859200.0,OK,
3494,9387,1949100.0,OK,
3495,3525,434920.0,Fail,
3496,7002,250720.0,Fail,
3497,E966,174620.0,Fail,
3498,8953,365500.0,Fail,
3499,8970,187000.0,Fail,
3500,A197,875200.0,OK,
3501,D148,952720.0,OK,
3502,D149,514880.0,OK,
3503,0331,1130300.0,OK,
3504,0338,1389200.0,OK,
3505,0353,1243700.0,OK,
3506,7038,876980.0,OK,
3507,E591,731040.0,OK,
3508,E592,889080.0,OK,
3509,E593,1001700.0,OK,
3510,E594,937160.0,OK,
3511,1109,1332400.0,OK,
3512,7508,1854900.0,OK,
3513,4192,695800.0,OK,
3514,9900,165400.0,Fail,
3515,4148,1272340.0,OK,
3516,4321,1367100.0,OK,
3517,4337,1039280.0,OK,
3518,4467,1302200.0,OK,
3519,1113,1198700.0,OK,
3520,7933,1063000.0,OK,
3521,A007,1282800.0,OK,
3522,0247,1232840.0,OK,
3523,0380,843940.0,OK,
3524,8671,766960.0,OK,
3525,1705,696000.0,OK,
3526,C543,429200.0,Fail,
3527,C544,358800.0,Fail,
3528,C545,431200.0,Fail,
3529,9918,573240.0,OK,
3530,E276,766420.0,OK,
3531,E277,1071420.0,OK,
3532,1101,862400.0,OK,
3533,1117,723600.0,OK,
3534,5718,1180000.0,OK,
3535,5807,347340.0,Fail,
3536,6088,441700.0,Fail,
3537,8684,578880.0,OK,
3538,1118,1811000.0,OK,
3539,1602,1303700.0,OK,
3540,7535,1011600.0,OK,
3541,5935,1157420.0,OK,
3542,7570,1153100.0,OK,
3543,7573,1126600.0,OK,
3544,9683,1034620.0,OK,
3545,1119,1179600.0,OK,
3546,1120,609000.0,OK,
3547,1139,1570200.0,OK,
3548,1140,1902900.0,OK,
3549,4214,1963200.0,OK,
3550,4308,1183500.0,OK,
3551,5995,1977100.0,OK,
3552,2308,726720.0,OK,
3553,4435,739000.0,OK,
3554,4479,424800.0,Fail,
3555,B303,764100.0,OK,
3556,1124,1260000.0,OK,
3557,2527,778200.0,OK,
3558,3694,1409600.0,OK,
3559,6049,903500.0,OK,
3560,4018,1027640.0,OK,
3561,4100,931580.0,OK,
3562,8703,831160.0,OK,
3563,B629,639460.0,OK,
3564,0201,1528300.0,OK,
3565,1121,1397500.0,OK,
3566,5046,553700.0,Fail,
3567,6096,476620.0,Fail,
3568,6097,731560.0,OK,
3569,9682,979540.0,OK,
3570,1122,1144300.0,OK,
3571,1125,1170300.0,OK,
3572,1129,1290300.0,OK,
3573,6504,1342100.0,OK,
3574,5479,452920.0,OK,
3575,6506,521420.0,OK,
3576,6750,612460.0,OK,
3577,7655,475060.0,Fail,
3578,A698,808400.0,OK,
3579,A699,1322000.0,OK,
3580,A700,948600.0,OK,
3581,A701,1667400.0,OK,
3582,A702,1367800.0,OK,
3583,4149,1172000.0,OK,
3584,D288,1268540.0,OK,
3585,D289,1336320.0,OK,
3586,9338,1654300.0,OK,
3587,8617,216880.0,Fail,
3588,D064,200660.0,Fail,
3589,9437,1188400.0,OK,
3590,9441,447400.0,Fail,
3591,8553,601020.0,OK,
3592,5676,850300.0,OK,
3593,5883,849000.0,OK,
3594,6580,875000.0,OK,
3595,6675,543000.0,OK,
3596,6742,643280.0,OK,
3597,0720,1273500.0,OK,
3598,0726,1153200.0,OK,
3599,8537,788980.0,OK,
3600,9280,926760.0,OK,
3601,9493,527300.0,OK,
3602,9535,746350.0,OK,
3603,9538,821000.0,OK,
3604,6558,434060.0,Fail,
3605,6660,509380.0,Fail,
3606,2442,1421500.0,OK,
3607,2447,1835400.0,OK,
3608,2508,1016320.0,OK,
3609,2658,496750.0,Fail,
3610,2660,980100.0,OK,
3611,2663,427800.0,Fail,
3612,1057,1252900.0,OK,
3613,1163,1805700.0,OK,
3614,1285,644900.0,OK,
3615,5964,389700.0,Fail,
3616,5966,382800.0,Fail,
3617,2263,605580.0,OK,
3618,8238,404400.0,Fail,
3619,8243,750450.0,OK,
3620,8574,535900.0,OK,
3621,0411,1883300.0,OK,
3622,0417,1517200.0,OK,
3623,3404,601640.0,OK,
3624,6899,698300.0,OK,
3625,9539,1101850.0,OK,
3626,9540,639250.0,OK,
3627,6549,492280.0,Fail,
3628,1617,1088200.0,OK,
3629,1625,1843500.0,OK,
3630,D457,822000.0,OK,
3631,2606,1526200.0,OK,
3632,2634,1213400.0,OK,
3633,0261,436800.0,Fail,
3634,9355,718500.0,OK,
3635,2689,1430700.0,OK,
3636,B830,375780.0,OK,
3637,E824,398540.0,OK,
3638,5350,831600.0,OK,
3639,5351,1446100.0,OK,
3640,5352,355460.0,Fail,
3641,9360,281040.0,Fail,
3642,3568,907500.0,OK,
3643,3601,612600.0,OK,
3644,3651,508800.0,Fail,
3645,9222,778140.0,OK,
3646,9318,763540.0,OK,
3647,0780,353200.0,Fail,
3648,0789,336300.0,Fail,
3649,0866,498560.0,Fail,
3650,5390,1205300.0,OK,
3651,5391,1855500.0,OK,
3652,3790,1023900.0,OK,
3653,A123,1033000.0,OK,
3654,A131,1544300.0,OK,
3655,A136,825960.0,OK,
3656,2709,1586300.0,OK,
3657,3529,1965000.0,OK,
3658,4164,927200.0,OK,
3659,5353,535900.0,Fail,
3660,5354,432000.0,Fail,
3661,5355,419060.0,Fail,
3662,5396,1051450.0,OK,
3663,5397,886500.0,OK,
3664,5398,702000.0,OK,
3665,0297,1866000.0,OK,
3666,0302,1193200.0,OK,
3667,0304,567920.0,OK,
3668,C562,733300.0,OK,
3669,C567,553700.0,Fail,
3670,C571,837380.0,OK,
3671,9945,565400.0,Fail,
3672,9948,620500.0,OK,
3673,9950,429200.0,Fail,
3674,1436,372800.0,Fail,
3675,1479,708800.0,OK,
3676,1628,410360.0,Fail,
3677,1288,1081100.0,OK,
3678,1304,1293200.0,OK,
3679,1314,368760.0,Fail,
3680,2457,622100.0,OK,
3681,2515,1390700.0,OK,
3682,2532,399940.0,Fail,
3683,3394,842900.0,OK,
3684,3395,776100.0,OK,
3685,3396,586960.0,OK,
3686,3293,834700.0,OK,
3687,3298,579800.0,OK,
3688,3325,1197000.0,OK,
3689,3461,651280.0,OK,
3690,3531,545720.0,OK,
3691,0759,1241800.0,OK,
3692,0847,1163550.0,OK,
3693,0849,565100.0,OK,
3694,C099,1577600.0,OK,
3695,C103,1386300.0,OK,
3696,C105,450580.0,Fail,
3697,9701,1213500.0,OK,
3698,9712,1629400.0,OK,
3699,9717,557800.0,OK,
3700,9725,907700.0,OK,
3701,9730,2141500.0,OK,
3702,9741,619500.0,OK,
3703,0624,1694300.0,OK,
3704,0630,759700.0,OK,
3705,0642,443180.0,Fail,
3706,0576,487600.0,Fail,
3707,0580,295900.0,Fail,
3708,9890,415700.0,Fail,
3709,9893,128400.0,Fail,C
3710,9894,669320.0,OK,
3711,C262,587520.0,OK,
3712,9858,1081500.0,OK,
3713,9859,1093900.0,OK,
3714,9860,916140.0,OK,
3715,9951,680400.0,OK,
3716,9953,743100.0,OK,
3717,9954,731340.0,OK,
3718,E888,1906100.0,OK,
3719,E891,1693500.0,OK,
3720,E893,586980.0,OK,
3721,A548,165600.0,Fail,
3722,A553,0.0,Fail,C
3723,A564,290400.0,Fail,
3724,0530,606400.0,OK,
3725,E931,672200.0,OK,
3726,C614,403850.0,Fail,
3727,0076,305300.0,Fail,
3728,0085,1904500.0,OK,
3729,E010,1147100.0,OK,
3730,2869,389900.0,Fail,
3731,8816,522320.0,OK,
3732,9464,867000.0,OK,
3733,0686,624300.0,OK,
3734,0762,922100.0,OK,
3735,0763,515180.0,OK,
3736,1702,1416500.0,OK,
3737,9938,1461000.0,OK,
3738,9940,1221300.0,OK,
3739,9942,658600.0,OK,
3740,9968,1143360.0,OK,
3741,9979,1173040.0,OK,
3742,2822,1545800.0,OK,
3743,2880,1007500.0,OK,
3744,2915,175980.0,Fail,
3745,9821,1123500.0,OK,
3746,9822,807800.0,OK,
3747,9826,505800.0,Fail,
3748,2544,1166900.0,OK,
3749,2551,385100.0,Fail,
3750,2554,2023100.0,OK,
3751,2555,911540.0,OK,
3752,0440,596700.0,OK,
3753,0480,658500.0,OK,
3754,C937,435450.0,Fail,
3755,A804,613940.0,OK,
3756,1541,306300.0,Fail,
3757,B798,343200.0,Fail,
3758,B506,1218900.0,OK,
3759,B507,468500.0,OK,
3760,9281,573000.0,OK,
3761,D592,1182900.0,OK,
3762,9776,1307600.0,OK,
3763,9777,1161300.0,OK,
3764,9780,953220.0,OK,
3765,9788,350480.0,Fail,
3766,9789,571280.0,OK,
3767,1417,698300.0,OK,
3768,1419,691000.0,OK,
3769,A585,671480.0,OK,
3770,A586,551820.0,OK,
3771,1586,420300.0,Fail,
3772,1588,493800.0,Fail,
3773,9855,427460.0,Fail,
3774,A853,460580.0,Fail,
3775,1162,352400.0,Fail,
3776,1164,365700.0,Fail,
3777,A927,440500.0,Fail,
3778,A987,540740.0,OK,
3779,1563,763900.0,OK,
3780,1564,1140000.0,OK,
3781,9863,504020.0,OK,
3782,A831,432480.0,Fail,
3783,A845,406720.0,Fail,
3784,2267,1472100.0,OK,
3785,2317,1361800.0,OK,
3786,2318,1566000.0,OK,
3787,D114,602320.0,OK,
3788,D115,633360.0,OK,
3789,A703,423400.0,Fail,
3790,A704,513500.0,OK,
3791,A343,450180.0,Fail,
3792,D290,690960.0,OK,
3793,D291,811220.0,OK,
3794,0090,1226500.0,OK,
3795,0092,1081600.0,OK,
3796,0120,1343500.0,OK,
3797,0125,392340.0,Fail,
3798,0126,531700.0,OK,
3799,0133,658560.0,OK,
3800,0455,1538900.0,OK,
3801,4527,972940.0,OK,
3802,6715,987040.0,OK,
3803,1287,541200.0,Fail,
3804,3070,412900.0,Fail,
3805,3071,752300.0,OK,
3806,3072,452700.0,Fail,
3807,3443,543660.0,OK,
3808,6425,1077560.0,OK,
3809,6426,713280.0,OK,
3810,6427,899420.0,OK,
3811,9994,500280.0,Fail,
3812,2814,1063700.0,OK,
3813,2840,1864100.0,OK,
3814,5549,1398900.0,OK,
3815,7717,722800.0,OK,
3816,7719,1124400.0,OK,
3817,5601,1049520.0,OK,
3818,5609,733640.0,OK,
3819,9690,753100.0,OK,
3820,9703,513020.0,OK,
3821,A276,439400.0,Fail,
3822,A277,309700.0,Fail,
3823,A278,203300.0,Fail,
3824,7569,801120.0,OK,
3825,D036,932740.0,OK,
3826,D037,1148940.0,OK,
3827,E433,941680.0,OK,
3828,5932,1711000.0,OK,
3829,7864,705200.0,OK,
3830,7865,719000.0,OK,
3831,7866,593600.0,OK,
3832,5937,416340.0,Fail,
3833,5938,450040.0,Fail,
3834,C539,252900.0,Fail,
3835,C540,1179900.0,OK,
3836,C541,1034500.0,OK,
3837,C542,1299300.0,OK,
3838,A643,921220.0,OK,
3839,E273,583000.0,OK,
3840,E274,446180.0,Fail,
3841,E275,701820.0,OK,
3842,1331,711500.0,OK,
3843,5842,777800.0,OK,
3844,7757,556700.0,OK,
3845,7759,459000.0,Fail,
3846,4142,408980.0,Fail,
3847,5848,354280.0,Fail,
3848,5865,397920.0,Fail,
3849,3347,1149500.0,OK,
3850,7939,1478900.0,OK,
3851,6806,1158720.0,OK,
3852,6809,1198440.0,OK,
3853,6810,1278200.0,OK,
3854,6820,623080.0,OK,
3855,9691,664480.0,OK,
3856,E926,589780.0,OK,
3857,0139,476700.0,OK,
3858,3085,335000.0,Fail,
3859,0154,668500.0,OK,
3860,2995,1283520.0,OK,
3861,0833,1526800.0,OK,
3862,0834,747500.0,OK,
3863,0858,1872800.0,OK,
3864,2649,1234500.0,OK,
3865,9693,885760.0,OK,
3866,D102,319500.0,Fail,
3867,D103,1037240.0,OK,
3868,D241,316700.0,Fail,
3869,D760,531900.0,Fail,
3870,5000,949100.0,OK,
3871,8757,1163200.0,OK,
3872,5873,906320.0,OK,
3873,8779,809340.0,OK,
3874,3087,591100.0,OK,
3875,3088,1021700.0,OK,
3876,6502,637700.0,OK,
3877,4193,1012500.0,OK,
3878,6509,435260.0,Fail,
3879,6536,467300.0,Fail,
3880,B426,1334800.0,OK,
3881,B427,1535000.0,OK,
3882,C287,802700.0,OK,
3883,4843,421280.0,Fail,
3884,B212,541800.0,OK,
3885,E831,930460.0,OK,
3886,E832,617480.0,OK,
3887,7410,502500.0,OK,
3888,7418,447400.0,Fail,
3889,7430,781160.0,OK,
3890,7638,528180.0,OK,
3891,A193,667580.0,OK,
3892,0639,448400.0,Fail,
3893,7663,406800.0,Fail,
3894,7664,116300.0,Fail,C
3895,2717,512420.0,OK,
3896,5928,1390320.0,OK,
3897,7530,616400.0,OK,
3898,1665,687300.0,OK,
3899,4844,436000.0,Fail,
3900,4845,405400.0,Fail,
3901,4847,432500.0,Fail,
3902,4855,512000.0,OK,
3903,1714,497520.0,Fail,
3904,2569,500160.0,Fail,
3905,2644,504160.0,Fail,
3906,4470,650940.0,OK,
3907,D402,873260.0,OK,
3908,0135,933800.0,OK,
3909,4073,1176200.0,OK,
3910,6542,421550.0,OK,
3911,8052,1196300.0,OK,
3912,3051,706860.0,OK,
3913,3052,661280.0,OK,
3914,5910,384980.0,Fail,
3915,9044,938280.0,OK,
3916,9935,1077060.0,OK,
3917,3824,282500.0,Fail,
3918,3825,1219700.0,OK,
3919,3826,198800.0,Fail,
3920,3827,766300.0,OK,
3921,3032,243600.0,Fail,
3922,3925,1011260.0,OK,
3923,3926,793920.0,OK,
3924,3929,645560.0,OK,
3925,A322,405600.0,Fail,
3926,A323,230400.0,Fail,
3927,A324,546800.0,OK,
3928,1260,635020.0,OK,
3929,4212,561260.0,OK,
3930,4213,1029220.0,OK,
3931,D058,1078320.0,OK,
3932,D059,292680.0,Fail,
3933,1790,1018600.0,OK,
3934,1832,920300.0,OK,
3935,1901,1187400.0,OK,
3936,1903,160800.0,Fail,
3937,1998,1355280.0,OK,
3938,2014,419600.0,Fail,
3939,A259,445480.0,Fail,
3940,B981,958780.0,OK,
3941,4946,568200.0,OK,
3942,4947,617600.0,OK,
3943,4948,224700.0,Fail,
3944,2732,516360.0,OK,
3945,2957,396320.0,Fail,
3946,2958,538280.0,OK,
3947,C887,984860.0,OK,
3948,2669,863500.0,OK,
3949,A707,848600.0,OK,
3950,A708,639100.0,OK,
3951,A709,920200.0,OK,
3952,A710,638900.0,OK,
3953,A711,715500.0,OK,
3954,A712,1322100.0,OK,
3955,A713,1355400.0,OK,
3956,5455,663460.0,OK,
3957,8681,548300.0,OK,
3958,9708,702860.0,OK,
3959,D292,941700.0,OK,
3960,D293,844540.0,OK,
3961,D294,1043360.0,OK,
3962,9452,591500.0,OK,
3963,9478,629600.0,OK,
3964,5808,589560.0,OK,
3965,9490,731680.0,OK,
3966,4210,524800.0,Fail,
3967,4211,1354300.0,OK,
3968,3017,476520.0,Fail,
3969,5782,636500.0,OK,
3970,5818,762320.0,OK,
3971,9431,524640.0,OK,
3972,B259,638600.0,OK,
3973,0343,1253500.0,OK,
3974,0349,1196900.0,OK,
3975,7671,758600.0,OK,
3976,7672,811400.0,OK,
3977,7675,1118900.0,OK,
3978,0356,496920.0,Fail,
3979,0368,686420.0,OK,
3980,0369,817120.0,OK,
3981,0407,729740.0,OK,
3982,0424,628620.0,OK,
3983,9713,440140.0,Fail,
3984,4944,1107400.0,OK,
3985,4945,480700.0,OK,
3986,8783,815800.0,OK,
3987,7371,567660.0,OK,
3988,8935,330860.0,Fail,
3989,9028,726800.0,OK,
3990,A105,554420.0,OK,
3991,3089,529200.0,OK,
3992,3090,518300.0,OK,
3993,4748,2140100.0,OK,
3994,5148,798400.0,OK,
3995,5190,372360.0,Fail,
3996,5235,457840.0,Fail,
3997,5915,431660.0,Fail,
3998,3091,482400.0,Fail,
3999,3004,458980.0,Fail,
4000,6961,330260.0,Fail,
4001,6962,442300.0,Fail,
4002,6963,946380.0,OK,
4003,9697,398320.0,Fail,
4004,5323,1406200.0,OK,
4005,5487,1758700.0,OK,
4006,5559,1807400.0,OK,
4007,5635,1051800.0,OK,
4008,3538,300720.0,Fail,
4009,D129,644420.0,OK,
4010,D130,924220.0,OK,
4011,D131,326220.0,Fail,
4012,9117,1040700.0,OK,
4013,9221,1101500.0,OK,
4014,9446,565500.0,OK,
4015,A241,978800.0,OK,
4016,A263,597200.0,OK,
4017,5941,378080.0,Fail,
4018,9700,330620.0,Fail,
4019,D150,731160.0,OK,
4020,D151,903460.0,OK,
4021,2702,752700.0,OK,
4022,2761,834000.0,OK,
4023,2770,759800.0,OK,
4024,2773,161800.0,Fail,
4025,B159,1611600.0,OK,
4026,B160,1767800.0,OK,
4027,B161,690800.0,OK,
4028,3005,871740.0,OK,
4029,8675,1234040.0,OK,
4030,9680,450160.0,OK,
4031,9692,434780.0,OK,
4032,B477,707760.0,OK,
4033,D439,897140.0,OK,
4034,D440,522820.0,OK,
4035,D441,535820.0,OK,
4036,5864,1269500.0,OK,
4037,7934,629600.0,OK,
4038,7935,390500.0,Fail,
4039,5813,510900.0,OK,
4040,5929,402780.0,Fail,
4041,6008,546500.0,OK,
4042,8206,506100.0,Fail,
4043,8423,519840.0,OK,
4044,C230,308400.0,Fail,
4045,C231,572900.0,OK,
4046,C232,439700.0,Fail,
4047,2841,378400.0,Fail,
4048,2843,560840.0,OK,
4049,4147,388400.0,Fail,
4050,C285,468480.0,Fail,
4051,E038,776220.0,OK,
4052,E039,585940.0,OK,
4053,1544,213800.0,Fail,
4054,3121,1725600.0,OK,
4055,3123,1777100.0,OK,
4056,3124,943000.0,OK,
4057,2736,742940.0,OK,
4058,5942,369280.0,Fail,
4059,6089,686420.0,OK,
4060,6090,743460.0,OK,
4061,9702,339000.0,Fail,
4062,3707,386300.0,Fail,
4063,3708,336800.0,Fail,
4064,3953,1163940.0,OK,
4065,5881,991860.0,OK,
4066,1779,779600.0,OK,
4067,8427,165200.0,Fail,
4068,8428,1337600.0,OK,
4069,8830,655400.0,OK,
4070,2979,477000.0,Fail,
4071,8911,731380.0,OK,
4072,9902,436200.0,Fail,
4073,7686,0.0,Fail,C
4074,7687,0.0,Fail,C
4075,7688,0.0,Fail,C
4076,3492,0.0,Fail,C
4077,4499,0.0,Fail,C
4078,6098,0.0,Fail,C
4079,6099,0.0,Fail,C
4080,3229,324800.0,Fail,
4081,3230,319300.0,Fail,
4082,3231,304100.0,Fail,
4083,3232,1388700.0,OK,
4084,3233,609100.0,OK,
4085,3234,470750.0,Fail,
4086,3743,962500.0,OK,
4087,3972,435660.0,Fail,
4088,3973,311560.0,Fail,
4089,3974,342440.0,Fail,
4090,A360,1358200.0,OK,
4091,A361,1183800.0,OK,
4092,A362,1128600.0,OK,
4093,A363,1042900.0,OK,
4094,A364,1145200.0,OK,
4095,D079,799480.0,OK,
4096,D080,982340.0,OK,
4097,D081,541140.0,OK,
4098,A207,888000.0,OK,
4099,A232,1402600.0,OK,
4100,B012,1438500.0,OK,
4101,B013,1119900.0,OK,
4102,B014,1409700.0,OK,
4103,B015,1189700.0,OK,
4104,B016,1283600.0,OK,
4105,B017,1163500.0,OK,
4106,B018,194500.0,Fail,
4107,3050,517880.0,OK,
4108,E207,679540.0,OK,
4109,E208,639520.0,OK,
4110,E209,590880.0,OK,
4111,5332,878900.0,OK,
4112,7676,1350300.0,OK,
4113,7677,1331400.0,OK,
4114,2704,576200.0,OK,
4115,5412,709140.0,OK,
4116,5428,583660.0,OK,
4117,A380,577240.0,OK,
4118,B874,1639700.0,OK,
4119,B875,1619400.0,OK,
4120,B876,1695200.0,OK,
4121,B877,1757700.0,OK,
4122,5301,626520.0,OK,
4123,5330,333200.0,Fail,
4124,5413,689960.0,OK,
4125,5811,730040.0,OK,
4126,9288,687400.0,OK,
4127,4979,669100.0,OK,
4128,B163,1723400.0,OK,
4129,B165,1874800.0,OK,
4130,B166,1138300.0,OK,
4131,B167,1642100.0,OK,
4132,B168,1038400.0,OK,
4133,B169,1934800.0,OK,
4134,B170,1539900.0,OK,
4135,0969,751680.0,OK,
4136,7632,381720.0,Fail,
4137,D442,238900.0,Fail,
4138,D443,712200.0,OK,
4139,D444,342880.0,Fail,
4140,D445,624640.0,OK,
4141,D446,286780.0,Fail,
4142,D447,976000.0,OK,
4143,D448,269320.0,Fail,
4144,3405,1387500.0,OK,
4145,3406,1426600.0,OK,
4146,3949,826120.0,OK,
4147,1360,1210800.0,OK,
4148,1382,1869400.0,OK,
4149,A161,1218500.0,OK,
4150,A162,1158600.0,OK,
4151,A163,821800.0,OK,
4152,A164,1284300.0,OK,
4153,5533,880160.0,OK,
4154,D025,367520.0,Fail,
4155,D026,465160.0,OK,
4156,8248,912300.0,OK,
4157,8251,921200.0,OK,
4158,8253,2256700.0,OK,
4159,8256,728300.0,OK,
4160,8577,799180.0,OK,
4161,8593,814280.0,OK,
4162,9290,622180.0,OK,
4163,0611,1147200.0,OK,
4164,0612,1043800.0,OK,
4165,0613,954700.0,OK,
4166,7960,801360.0,OK,
4167,D238,1012900.0,OK,
4168,D239,968700.0,OK,
4169,D240,1064120.0,OK,
4170,5763,934100.0,OK,
4171,5784,1001800.0,OK,
4172,5926,640100.0,OK,
4173,5931,857300.0,OK,
4174,4099,409480.0,Fail,
4175,C134,748260.0,OK,
4176,D205,406820.0,Fail,
4177,D206,406320.0,Fail,
4178,0052,1689600.0,OK,
4179,0084,1274600.0,OK,
4180,0095,1291500.0,OK,
4181,C431,747350.0,OK,
4182,C437,529900.0,OK,
4183,C462,284150.0,Fail,
4184,1263,879400.0,OK,
4185,9583,451800.0,Fail,
4186,9781,536800.0,OK,
4187,A186,1022200.0,OK,
4188,A221,984200.0,OK,
4189,D152,816660.0,OK,
4190,D153,655000.0,OK,
4191,D154,711540.0,OK,
4192,3407,493900.0,OK,
4193,5933,1041400.0,OK,
4194,8575,1333700.0,OK,
4195,3481,651300.0,OK,
4196,3482,504780.0,Fail,
4197,7874,1638000.0,OK,
4198,7875,752500.0,OK,
4199,6805,459360.0,Fail,
4200,7971,875760.0,OK,
4201,7726,897100.0,OK,
4202,7727,1458200.0,OK,
4203,7728,1599100.0,OK,
4204,7729,1296100.0,OK,
4205,4381,179500.0,Fail,
4206,7217,174960.0,Fail,
4207,7228,604960.0,OK,
4208,7229,854680.0,OK,
4209,1723,1670000.0,OK,
4210,1724,762000.0,OK,
4211,1732,920400.0,OK,
4212,C233,477100.0,Fail,
4213,C234,2163800.0,OK,
4214,C235,555200.0,Fail,
4215,C236,1451500.0,OK,
4216,6996,372540.0,OK,
4217,A603,648340.0,OK,
4218,E041,985800.0,OK,
4219,E042,763120.0,OK,
4220,E043,617920.0,OK,
4221,E044,688920.0,OK,
4222,3038,1720200.0,OK,
4223,3040,1002800.0,OK,
4224,4485,1583400.0,OK,
4225,1259,389780.0,Fail,
4226,2951,186340.0,Fail,
4227,7244,1007960.0,OK,
4228,D475,1238020.0,OK,
4229,8411,814100.0,OK,
4230,8412,442500.0,Fail,
4231,8413,321400.0,Fail,
4232,2959,627700.0,OK,
4233,2960,490600.0,Fail,
4234,B817,524540.0,OK,
4235,B821,917940.0,OK,
4236,3700,602050.0,OK,
4237,3496,599160.0,OK,
4238,3497,643800.0,OK,
4239,3498,493680.0,OK,
4240,0002,331100.0,Fail,
4241,4906,572600.0,OK,
4242,8625,434300.0,Fail,
4243,5078,318420.0,Fail,
4244,5483,551640.0,OK,
4245,0433,1244900.0,OK,
4246,0435,514200.0,Fail,
4247,0441,742360.0,OK,
4248,0457,616060.0,OK,
4249,0485,655820.0,OK,
4250,3778,1250400.0,OK,
4251,3716,1226600.0,OK,
4252,3947,1249800.0,OK,
4253,4241,1049000.0,OK,
4254,4859,1322900.0,OK,
4255,5902,1040200.0,OK,
4256,5916,1091580.0,OK,
4257,5918,737540.0,OK,
4258,5919,1026340.0,OK,
4259,A673,1293200.0,OK,
4260,A674,1659100.0,OK,
4261,1168,384840.0,Fail,
4262,6239,624040.0,OK,
4263,6240,365140.0,Fail,
4264,0159,1725300.0,OK,
4265,7886,2066800.0,OK,
4266,7887,1971100.0,OK,
4267,0584,758360.0,OK,
4268,0590,404260.0,Fail,
4269,B336,997920.0,OK,
4270,E980,1308400.0,OK,
